chrom,start,end,resolution,label
chrX,800000,1000000,100000,start_edge
chrX,2300000,2500000,100000,end_edge
chrX,2400000,2600000,100000,start_edge
chrX,2500000,2700000,100000,end_edge
chrX,3100000,3300000,100000,start_edge
chrX,3200000,3400000,100000,end_edge
chrX,7800000,8000000,100000,start_edge
chrX,7900000,8100000,100000,end_edge
chrX,8700000,8900000,100000,start_edge
chrX,10300000,10500000,100000,end_edge
chrX,10600000,10800000,100000,start_edge
chrX,11500000,11700000,100000,end_edge
chrX,11600000,11800000,100000,start_edge
chrX,13700000,13900000,100000,end_edge
chrX,14400000,14600000,100000,start_edge
chrX,14500000,14700000,100000,end_edge
chrX,14800000,15000000,100000,start_edge
chrX,15600000,15800000,100000,end_edge
chrX,16000000,16200000,100000,start_edge
chrX,20000000,20200000,100000,end_edge
chrX,21500000,21700000,100000,start_edge
chrX,21700000,21900000,100000,end_edge
chrX,23300000,23500000,100000,start_edge
chrX,24800000,25000000,100000,end_edge
chrX,37000000,37200000,100000,start_edge
chrX,41900000,42100000,100000,end_edge
chrX,42400000,42600000,100000,start_edge
chrX,42800000,43000000,100000,end_edge
chrX,43100000,43300000,100000,start_edge
chrX,45100000,45300000,100000,end_edge
chrX,45500000,45700000,100000,start_edge
chrX,45800000,46000000,100000,end_edge
chrX,46100000,46300000,100000,start_edge
chrX,51900000,52100000,100000,end_edge
chrX,52000000,52200000,100000,start_edge
chrX,56700000,56900000,100000,end_edge
chrX,56800000,57000000,100000,start_edge
chrX,57000000,57200000,100000,end_edge
chrX,57200000,57400000,100000,start_edge
chrX,57700000,57900000,100000,end_edge
chrX,62000000,62200000,100000,start_edge
chrX,62300000,62500000,100000,end_edge
chrX,65300000,65500000,100000,start_edge
chrX,65500000,65700000,100000,end_edge
chrX,65600000,65800000,100000,start_edge
chrX,66300000,66500000,100000,end_edge
chrX,67000000,67200000,100000,start_edge
chrX,67500000,67700000,100000,end_edge
chrX,67800000,68000000,100000,start_edge
chrX,68700000,68900000,100000,end_edge
chrX,68900000,69100000,100000,start_edge
chrX,69300000,69500000,100000,end_edge
chrX,71200000,71400000,100000,start_edge
chrX,71300000,71500000,100000,end_edge
chrX,71400000,71600000,100000,start_edge
chrX,71600000,71800000,100000,end_edge
chrX,72900000,73100000,100000,start_edge
chrX,73100000,73300000,100000,end_edge
chrX,74200000,74400000,100000,start_edge
chrX,74800000,75000000,100000,end_edge
chrX,77300000,77500000,100000,start_edge
chrX,77500000,77700000,100000,end_edge
chrX,91600000,91800000,100000,start_edge
chrX,91700000,91900000,100000,end_edge
chrX,93700000,93900000,100000,start_edge
chrX,93900000,94100000,100000,end_edge
chrX,97300000,97500000,100000,start_edge
chrX,97400000,97600000,100000,end_edge
chrX,97700000,97900000,100000,start_edge
chrX,97800000,98000000,100000,end_edge
chrX,98100000,98300000,100000,start_edge
chrX,98200000,98400000,100000,end_edge
chrX,99200000,99400000,100000,start_edge
chrX,99300000,99500000,100000,end_edge
chrX,99800000,100000000,100000,start_edge
chrX,99900000,100100000,100000,end_edge
chrX,100000000,100200000,100000,start_edge
chrX,100200000,100400000,100000,end_edge
chrX,103600000,103800000,100000,start_edge
chrX,103900000,104100000,100000,end_edge
chrX,104100000,104300000,100000,start_edge
chrX,104600000,104800000,100000,end_edge
chrX,104700000,104900000,100000,start_edge
chrX,105000000,105200000,100000,end_edge
chrX,107000000,107200000,100000,start_edge
chrX,107100000,107300000,100000,end_edge
chrX,107700000,107900000,100000,start_edge
chrX,107800000,108000000,100000,end_edge
chrX,112000000,112200000,100000,start_edge
chrX,112100000,112300000,100000,end_edge
chrX,114500000,114700000,100000,start_edge
chrX,116400000,116600000,100000,end_edge
chrX,116500000,116700000,100000,start_edge
chrX,116700000,116900000,100000,end_edge
chrX,119800000,120000000,100000,start_edge
chrX,120200000,120400000,100000,end_edge
chrX,125600000,125800000,100000,start_edge
chrX,126500000,126700000,100000,end_edge
chrX,130500000,130700000,100000,start_edge
chrX,133000000,133200000,100000,end_edge
chrX,136000000,136200000,100000,start_edge
chrX,136100000,136300000,100000,end_edge
chrX,145300000,145500000,100000,start_edge
chrX,147000000,147200000,100000,end_edge
chrX,148700000,148900000,100000,start_edge
chrX,149000000,149200000,100000,end_edge
chrX,149200000,149400000,100000,start_edge
chrX,150800000,151000000,100000,end_edge
chrX,152200000,152400000,100000,start_edge
chrX,153200000,153400000,100000,end_edge
