chrom,start,end,resolution,label
chrX,800000,1000000,100000,start_edge
chrX,2500000,2700000,100000,end_edge
chrX,3100000,3300000,100000,start_edge
chrX,3400000,3600000,100000,end_edge
chrX,6500000,6700000,100000,start_edge
chrX,6600000,6800000,100000,end_edge
chrX,8300000,8500000,100000,start_edge
chrX,8400000,8600000,100000,end_edge
chrX,8500000,8700000,100000,start_edge
chrX,9800000,10000000,100000,end_edge
chrX,9900000,10100000,100000,start_edge
chrX,10200000,10400000,100000,end_edge
chrX,10600000,10800000,100000,start_edge
chrX,11500000,11700000,100000,end_edge
chrX,11600000,11800000,100000,start_edge
chrX,13600000,13800000,100000,end_edge
chrX,14400000,14600000,100000,start_edge
chrX,14500000,14700000,100000,end_edge
chrX,14900000,15100000,100000,start_edge
chrX,15000000,15200000,100000,end_edge
chrX,15200000,15400000,100000,start_edge
chrX,15500000,15700000,100000,end_edge
chrX,16200000,16400000,100000,start_edge
chrX,16800000,17000000,100000,end_edge
chrX,16900000,17100000,100000,start_edge
chrX,17600000,17800000,100000,end_edge
chrX,17800000,18000000,100000,start_edge
chrX,18700000,18900000,100000,end_edge
chrX,19000000,19200000,100000,start_edge
chrX,19100000,19300000,100000,end_edge
chrX,19200000,19400000,100000,start_edge
chrX,20000000,20200000,100000,end_edge
chrX,21500000,21700000,100000,start_edge
chrX,21700000,21900000,100000,end_edge
chrX,23300000,23500000,100000,start_edge
chrX,24800000,25000000,100000,end_edge
chrX,37000000,37200000,100000,start_edge
chrX,37100000,37300000,100000,end_edge
chrX,37300000,37500000,100000,start_edge
chrX,41800000,42000000,100000,end_edge
chrX,43300000,43500000,100000,start_edge
chrX,45000000,45200000,100000,end_edge
chrX,46300000,46500000,100000,start_edge
chrX,50100000,50300000,100000,end_edge
chrX,50300000,50500000,100000,start_edge
chrX,50600000,50800000,100000,end_edge
chrX,51100000,51300000,100000,start_edge
chrX,51900000,52100000,100000,end_edge
chrX,52500000,52700000,100000,start_edge
chrX,55300000,55500000,100000,end_edge
chrX,55500000,55700000,100000,start_edge
chrX,55600000,55800000,100000,end_edge
chrX,56000000,56200000,100000,start_edge
chrX,56100000,56300000,100000,end_edge
chrX,56300000,56500000,100000,start_edge
chrX,56700000,56900000,100000,end_edge
chrX,56800000,57000000,100000,start_edge
chrX,57000000,57200000,100000,end_edge
chrX,57200000,57400000,100000,start_edge
chrX,57700000,57900000,100000,end_edge
chrX,60400000,60600000,100000,start_edge
chrX,60600000,60800000,100000,end_edge
chrX,62000000,62200000,100000,start_edge
chrX,62300000,62500000,100000,end_edge
chrX,62400000,62600000,100000,start_edge
chrX,62500000,62700000,100000,end_edge
chrX,65100000,65300000,100000,start_edge
chrX,66300000,66500000,100000,end_edge
chrX,66900000,67100000,100000,start_edge
chrX,67500000,67700000,100000,end_edge
chrX,67600000,67800000,100000,start_edge
chrX,68700000,68900000,100000,end_edge
chrX,68900000,69100000,100000,start_edge
chrX,69400000,69600000,100000,end_edge
chrX,69500000,69700000,100000,start_edge
chrX,69700000,69900000,100000,end_edge
chrX,70900000,71100000,100000,start_edge
chrX,71000000,71200000,100000,end_edge
chrX,71200000,71400000,100000,start_edge
chrX,71700000,71900000,100000,end_edge
chrX,72800000,73000000,100000,start_edge
chrX,73100000,73300000,100000,end_edge
chrX,74100000,74300000,100000,start_edge
chrX,74800000,75000000,100000,end_edge
chrX,75100000,75300000,100000,start_edge
chrX,75200000,75400000,100000,end_edge
chrX,77300000,77500000,100000,start_edge
chrX,77500000,77700000,100000,end_edge
chrX,82700000,82900000,100000,start_edge
chrX,82800000,83000000,100000,end_edge
chrX,91600000,91800000,100000,start_edge
chrX,91700000,91900000,100000,end_edge
chrX,93400000,93600000,100000,start_edge
chrX,94300000,94500000,100000,end_edge
chrX,97300000,97500000,100000,start_edge
chrX,97500000,97700000,100000,end_edge
chrX,97700000,97900000,100000,start_edge
chrX,97800000,98000000,100000,end_edge
chrX,98000000,98200000,100000,start_edge
chrX,98500000,98700000,100000,end_edge
chrX,99100000,99300000,100000,start_edge
