chrom,start,end,resolution,label
chrX,200000,400000,100000,start_edge
chrX,2200000,2400000,100000,end_edge
chrX,17800000,18000000,100000,start_edge
chrX,18200000,18400000,100000,end_edge
chrX,18900000,19100000,100000,start_edge
chrX,20000000,20200000,100000,end_edge
chrX,20700000,20900000,100000,start_edge
chrX,28600000,28800000,100000,end_edge
chrX,37100000,37300000,100000,start_edge
chrX,40100000,40300000,100000,end_edge
chrX,40200000,40400000,100000,start_edge
chrX,40300000,40500000,100000,end_edge
chrX,47100000,47300000,100000,start_edge
chrX,51400000,51600000,100000,end_edge
chrX,67500000,67700000,100000,start_edge
chrX,71000000,71200000,100000,end_edge
chrX,71600000,71800000,100000,start_edge
chrX,74200000,74400000,100000,end_edge
chrX,74700000,74900000,100000,start_edge
chrX,77200000,77400000,100000,end_edge
chrX,78200000,78400000,100000,start_edge
chrX,79500000,79700000,100000,end_edge
chrX,79700000,79900000,100000,start_edge
chrX,80700000,80900000,100000,end_edge
chrX,81700000,81900000,100000,start_edge
chrX,83200000,83400000,100000,end_edge
chrX,83700000,83900000,100000,start_edge
chrX,84200000,84400000,100000,end_edge
chrX,90000000,90200000,100000,start_edge
chrX,91700000,91900000,100000,end_edge
chrX,97900000,98100000,100000,start_edge
chrX,101700000,101900000,100000,end_edge
chrX,103000000,103200000,100000,start_edge
chrX,105300000,105500000,100000,end_edge
chrX,106100000,106300000,100000,start_edge
chrX,107800000,108000000,100000,end_edge
chrX,108300000,108500000,100000,start_edge
chrX,108900000,109100000,100000,end_edge
chrX,109000000,109200000,100000,start_edge
chrX,109500000,109700000,100000,end_edge
chrX,112900000,113100000,100000,start_edge
chrX,118700000,118900000,100000,end_edge
chrX,120100000,120300000,100000,start_edge
chrX,120200000,120400000,100000,end_edge
chrX,125800000,126000000,100000,start_edge
chrX,127500000,127700000,100000,end_edge
chrX,127600000,127800000,100000,start_edge
chrX,135300000,135500000,100000,end_edge
chrX,137500000,137700000,100000,start_edge
chrX,137600000,137800000,100000,end_edge
chrX,137700000,137900000,100000,start_edge
chrX,137800000,138000000,100000,end_edge
chrX,138100000,138300000,100000,start_edge
chrX,139300000,139500000,100000,end_edge
chrX,139800000,140000000,100000,start_edge
chrX,140300000,140500000,100000,end_edge
chrX,140400000,140600000,100000,start_edge
chrX,141100000,141300000,100000,end_edge
chrX,145000000,145200000,100000,start_edge
chrX,145100000,145300000,100000,end_edge
chrX,145200000,145400000,100000,start_edge
chrX,151900000,152100000,100000,end_edge
