chrom,start,end,resolution,label
chrX,0,1000000,500000,start_edge
chrX,2500000,3500000,500000,end_edge
chrX,8000000,9000000,500000,start_edge
chrX,13000000,14000000,500000,end_edge
chrX,14500000,15500000,500000,start_edge
chrX,20000000,21000000,500000,end_edge
chrX,21000000,22000000,500000,start_edge
chrX,24000000,25000000,500000,end_edge
chrX,29500000,30500000,500000,start_edge
chrX,30000000,31000000,500000,end_edge
chrX,30500000,31500000,500000,start_edge
chrX,31000000,32000000,500000,end_edge
chrX,37000000,38000000,500000,start_edge
chrX,41000000,42000000,500000,end_edge
chrX,43000000,44000000,500000,start_edge
chrX,47500000,48500000,500000,end_edge
chrX,48000000,49000000,500000,start_edge
chrX,48500000,49500000,500000,end_edge
chrX,52000000,53000000,500000,start_edge
chrX,54000000,55000000,500000,end_edge
chrX,66500000,67500000,500000,start_edge
chrX,69000000,70000000,500000,end_edge
chrX,70500000,71500000,500000,start_edge
chrX,71000000,72000000,500000,end_edge
chrX,73500000,74500000,500000,start_edge
chrX,74500000,75500000,500000,end_edge
chrX,80500000,81500000,500000,start_edge
chrX,84000000,85000000,500000,end_edge
chrX,88000000,89000000,500000,start_edge
chrX,88500000,89500000,500000,end_edge
chrX,89500000,90500000,500000,start_edge
chrX,90000000,91000000,500000,end_edge
chrX,97000000,98000000,500000,start_edge
chrX,100500000,101500000,500000,end_edge
chrX,103000000,104000000,500000,start_edge
chrX,104500000,105500000,500000,end_edge
chrX,105500000,106500000,500000,start_edge
chrX,107000000,108000000,500000,end_edge
chrX,111000000,112000000,500000,start_edge
chrX,111500000,112500000,500000,end_edge
chrX,114000000,115000000,500000,start_edge
chrX,116000000,117000000,500000,end_edge
chrX,119500000,120500000,500000,start_edge
chrX,120000000,121000000,500000,end_edge
chrX,125500000,126500000,500000,start_edge
chrX,127000000,128000000,500000,end_edge
chrX,127500000,128500000,500000,start_edge
chrX,132500000,133500000,500000,end_edge
chrX,136500000,137500000,500000,start_edge
chrX,137000000,138000000,500000,end_edge
chrX,145000000,146000000,500000,start_edge
chrX,146500000,147500000,500000,end_edge
chrX,148500000,149500000,500000,start_edge
chrX,150500000,151500000,500000,end_edge
