chrom,start,end,resolution,label
chrX,200000,400000,100000,start_edge
chrX,4300000,4500000,100000,end_edge
chrX,5400000,5600000,100000,start_edge
chrX,10000000,10200000,100000,end_edge
chrX,10800000,11000000,100000,start_edge
chrX,10900000,11100000,100000,end_edge
chrX,11000000,11200000,100000,start_edge
chrX,11300000,11500000,100000,end_edge
chrX,12200000,12400000,100000,start_edge
chrX,13700000,13900000,100000,end_edge
chrX,14700000,14900000,100000,start_edge
chrX,15500000,15700000,100000,end_edge
chrX,16000000,16200000,100000,start_edge
chrX,18000000,18200000,100000,end_edge
chrX,18100000,18300000,100000,start_edge
chrX,19200000,19400000,100000,end_edge
chrX,19500000,19700000,100000,start_edge
chrX,20000000,20200000,100000,end_edge
chrX,23500000,23700000,100000,start_edge
chrX,24200000,24400000,100000,end_edge
chrX,39300000,39500000,100000,start_edge
chrX,41400000,41600000,100000,end_edge
chrX,46200000,46400000,100000,start_edge
chrX,50400000,50600000,100000,end_edge
chrX,52400000,52600000,100000,start_edge
chrX,54500000,54700000,100000,end_edge
chrX,68000000,68200000,100000,start_edge
chrX,68600000,68800000,100000,end_edge
chrX,72900000,73100000,100000,start_edge
chrX,73800000,74000000,100000,end_edge
chrX,74500000,74700000,100000,start_edge
chrX,74700000,74900000,100000,end_edge
chrX,115000000,115200000,100000,start_edge
chrX,116700000,116900000,100000,end_edge
chrX,125600000,125800000,100000,start_edge
chrX,126900000,127100000,100000,end_edge
chrX,128700000,128900000,100000,start_edge
chrX,129000000,129200000,100000,end_edge
chrX,129900000,130100000,100000,start_edge
chrX,133300000,133500000,100000,end_edge
chrX,135800000,136000000,100000,start_edge
chrX,136300000,136500000,100000,end_edge
chrX,136600000,136800000,100000,start_edge
chrX,138000000,138200000,100000,end_edge
chrX,144600000,144800000,100000,start_edge
chrX,151900000,152100000,100000,end_edge
chrX,152300000,152500000,100000,start_edge
chrX,153100000,153300000,100000,end_edge
