chrom,start,end,resolution,label
chrX,700000,900000,100000,start_edge
chrX,3400000,3600000,100000,end_edge
chrX,6400000,6600000,100000,start_edge
chrX,6800000,7000000,100000,end_edge
chrX,8200000,8400000,100000,start_edge
chrX,13600000,13800000,100000,end_edge
chrX,14900000,15100000,100000,start_edge
chrX,20200000,20400000,100000,end_edge
chrX,20300000,20500000,100000,start_edge
chrX,20400000,20600000,100000,end_edge
chrX,21300000,21500000,100000,start_edge
chrX,25000000,25200000,100000,end_edge
chrX,27400000,27600000,100000,start_edge
chrX,27900000,28100000,100000,end_edge
chrX,28600000,28800000,100000,start_edge
chrX,28700000,28900000,100000,end_edge
chrX,29700000,29900000,100000,start_edge
chrX,30500000,30700000,100000,end_edge
chrX,30900000,31100000,100000,start_edge
chrX,31500000,31700000,100000,end_edge
chrX,32600000,32800000,100000,start_edge
chrX,32700000,32900000,100000,end_edge
chrX,34600000,34800000,100000,start_edge
chrX,34800000,35000000,100000,end_edge
chrX,37000000,37200000,100000,start_edge
chrX,37100000,37300000,100000,end_edge
chrX,37300000,37500000,100000,start_edge
chrX,41900000,42100000,100000,end_edge
chrX,42100000,42300000,100000,start_edge
chrX,42200000,42400000,100000,end_edge
chrX,43300000,43500000,100000,start_edge
chrX,50000000,50200000,100000,end_edge
chrX,50100000,50300000,100000,start_edge
chrX,50700000,50900000,100000,end_edge
chrX,51200000,51400000,100000,start_edge
chrX,51700000,51900000,100000,end_edge
chrX,52000000,52200000,100000,start_edge
chrX,52100000,52300000,100000,end_edge
chrX,52500000,52700000,100000,start_edge
chrX,54700000,54900000,100000,end_edge
chrX,56000000,56200000,100000,start_edge
chrX,56100000,56300000,100000,end_edge
chrX,56400000,56600000,100000,start_edge
chrX,56600000,56800000,100000,end_edge
chrX,57200000,57400000,100000,start_edge
chrX,57300000,57500000,100000,end_edge
chrX,57400000,57600000,100000,start_edge
chrX,57500000,57700000,100000,end_edge
chrX,60500000,60700000,100000,start_edge
chrX,60600000,60800000,100000,end_edge
chrX,62100000,62300000,100000,start_edge
chrX,62400000,62600000,100000,end_edge
chrX,63400000,63600000,100000,start_edge
chrX,63500000,63700000,100000,end_edge
chrX,64400000,64600000,100000,start_edge
chrX,64500000,64700000,100000,end_edge
chrX,65100000,65300000,100000,start_edge
chrX,69700000,69900000,100000,end_edge
chrX,70900000,71100000,100000,start_edge
chrX,71000000,71200000,100000,end_edge
chrX,71100000,71300000,100000,start_edge
chrX,71600000,71800000,100000,end_edge
chrX,72900000,73100000,100000,start_edge
chrX,73000000,73200000,100000,end_edge
chrX,74000000,74200000,100000,start_edge
chrX,74800000,75000000,100000,end_edge
chrX,77400000,77600000,100000,start_edge
chrX,77500000,77700000,100000,end_edge
chrX,77900000,78100000,100000,start_edge
chrX,78000000,78200000,100000,end_edge
chrX,81700000,81900000,100000,start_edge
chrX,81800000,82000000,100000,end_edge
chrX,82600000,82800000,100000,start_edge
chrX,82800000,83000000,100000,end_edge
chrX,88400000,88600000,100000,start_edge
chrX,88500000,88700000,100000,end_edge
chrX,93100000,93300000,100000,start_edge
chrX,94500000,94700000,100000,end_edge
chrX,97300000,97500000,100000,start_edge
chrX,98400000,98600000,100000,end_edge
chrX,99100000,99300000,100000,start_edge
chrX,101000000,101200000,100000,end_edge
chrX,102400000,102600000,100000,start_edge
chrX,102600000,102800000,100000,end_edge
chrX,103100000,103300000,100000,start_edge
chrX,105200000,105400000,100000,end_edge
chrX,106100000,106300000,100000,start_edge
chrX,107900000,108100000,100000,end_edge
chrX,108300000,108500000,100000,start_edge
chrX,108400000,108600000,100000,end_edge
chrX,109300000,109500000,100000,start_edge
chrX,109500000,109700000,100000,end_edge
chrX,111400000,111600000,100000,start_edge
chrX,112100000,112300000,100000,end_edge
chrX,112600000,112800000,100000,start_edge
chrX,112700000,112900000,100000,end_edge
chrX,114200000,114400000,100000,start_edge
chrX,116900000,117100000,100000,end_edge
chrX,119300000,119500000,100000,start_edge
chrX,119500000,119700000,100000,end_edge
chrX,119700000,119900000,100000,start_edge
chrX,120500000,120700000,100000,end_edge
chrX,120600000,120800000,100000,start_edge
chrX,120700000,120900000,100000,end_edge
chrX,121100000,121300000,100000,start_edge
chrX,121300000,121500000,100000,end_edge
chrX,125500000,125700000,100000,start_edge
chrX,126600000,126800000,100000,end_edge
chrX,126800000,127000000,100000,start_edge
chrX,127100000,127300000,100000,end_edge
chrX,127900000,128100000,100000,start_edge
chrX,128000000,128200000,100000,end_edge
chrX,128200000,128400000,100000,start_edge
chrX,128400000,128600000,100000,end_edge
chrX,128500000,128700000,100000,start_edge
chrX,129200000,129400000,100000,end_edge
chrX,129400000,129600000,100000,start_edge
chrX,133100000,133300000,100000,end_edge
chrX,135800000,136000000,100000,start_edge
chrX,136100000,136300000,100000,end_edge
chrX,137000000,137200000,100000,start_edge
chrX,137600000,137800000,100000,end_edge
chrX,143800000,144000000,100000,start_edge
chrX,143900000,144100000,100000,end_edge
chrX,144100000,144300000,100000,start_edge
chrX,144200000,144400000,100000,end_edge
chrX,144300000,144500000,100000,start_edge
chrX,144900000,145100000,100000,end_edge
chrX,145100000,145300000,100000,start_edge
chrX,145300000,145500000,100000,end_edge
chrX,145400000,145600000,100000,start_edge
chrX,147000000,147200000,100000,end_edge
chrX,148700000,148900000,100000,start_edge
chrX,151500000,151700000,100000,end_edge
chrX,151600000,151800000,100000,start_edge
chrX,151800000,152000000,100000,end_edge
