chrom,start,end,resolution,label
chrX,600000,800000,100000,start_edge
chrX,2400000,2600000,100000,end_edge
chrX,8600000,8800000,100000,start_edge
chrX,10300000,10500000,100000,end_edge
chrX,10700000,10900000,100000,start_edge
chrX,13700000,13900000,100000,end_edge
chrX,14700000,14900000,100000,start_edge
chrX,15700000,15900000,100000,end_edge
chrX,16000000,16200000,100000,start_edge
chrX,20100000,20300000,100000,end_edge
chrX,23200000,23400000,100000,start_edge
chrX,24800000,25000000,100000,end_edge
chrX,37000000,37200000,100000,start_edge
chrX,42000000,42200000,100000,end_edge
chrX,42400000,42600000,100000,start_edge
chrX,42800000,43000000,100000,end_edge
chrX,43100000,43300000,100000,start_edge
chrX,45200000,45400000,100000,end_edge
chrX,45400000,45600000,100000,start_edge
chrX,45900000,46100000,100000,end_edge
chrX,46000000,46200000,100000,start_edge
chrX,57700000,57900000,100000,end_edge
chrX,65400000,65600000,100000,start_edge
chrX,66300000,66500000,100000,end_edge
chrX,67100000,67300000,100000,start_edge
chrX,67500000,67700000,100000,end_edge
chrX,67700000,67900000,100000,start_edge
chrX,68700000,68900000,100000,end_edge
chrX,69000000,69200000,100000,start_edge
chrX,69300000,69500000,100000,end_edge
chrX,71300000,71500000,100000,start_edge
chrX,71500000,71700000,100000,end_edge
chrX,74200000,74400000,100000,start_edge
chrX,74700000,74900000,100000,end_edge
chrX,93800000,94000000,100000,start_edge
chrX,94000000,94200000,100000,end_edge
chrX,103800000,104000000,100000,start_edge
chrX,103900000,104100000,100000,end_edge
chrX,104000000,104200000,100000,start_edge
chrX,105000000,105200000,100000,end_edge
chrX,114600000,114800000,100000,start_edge
chrX,116600000,116800000,100000,end_edge
chrX,119900000,120100000,100000,start_edge
chrX,120200000,120400000,100000,end_edge
chrX,125700000,125900000,100000,start_edge
chrX,126500000,126700000,100000,end_edge
chrX,130400000,130600000,100000,start_edge
chrX,133100000,133300000,100000,end_edge
chrX,145200000,145400000,100000,start_edge
chrX,147000000,147200000,100000,end_edge
chrX,148700000,148900000,100000,start_edge
chrX,150900000,151100000,100000,end_edge
chrX,152000000,152200000,100000,start_edge
chrX,153200000,153400000,100000,end_edge
