chrom,start,end,resolution,label
chrX,0,1000000,500000,start_edge
chrX,2000000,3000000,500000,end_edge
chrX,8000000,9000000,500000,start_edge
chrX,9500000,10500000,500000,end_edge
chrX,12500000,13500000,500000,start_edge
chrX,13000000,14000000,500000,end_edge
chrX,14500000,15500000,500000,start_edge
chrX,15000000,16000000,500000,end_edge
chrX,16000000,17000000,500000,start_edge
chrX,16500000,17500000,500000,end_edge
chrX,17500000,18500000,500000,start_edge
chrX,20000000,21000000,500000,end_edge
chrX,21000000,22000000,500000,start_edge
chrX,21500000,22500000,500000,end_edge
chrX,23000000,24000000,500000,start_edge
chrX,24000000,25000000,500000,end_edge
chrX,38000000,39000000,500000,start_edge
chrX,41000000,42000000,500000,end_edge
chrX,43000000,44000000,500000,start_edge
chrX,43500000,44500000,500000,end_edge
chrX,44000000,45000000,500000,start_edge
chrX,44500000,45500000,500000,end_edge
chrX,46000000,47000000,500000,start_edge
chrX,51500000,52500000,500000,end_edge
chrX,52000000,53000000,500000,start_edge
chrX,55500000,56500000,500000,end_edge
chrX,64000000,65000000,500000,start_edge
chrX,66000000,67000000,500000,end_edge
chrX,66500000,67500000,500000,start_edge
chrX,69000000,70000000,500000,end_edge
chrX,74000000,75000000,500000,start_edge
chrX,74500000,75500000,500000,end_edge
chrX,92500000,93500000,500000,start_edge
chrX,93500000,94500000,500000,end_edge
chrX,97000000,98000000,500000,start_edge
chrX,98000000,99000000,500000,end_edge
chrX,99000000,100000000,500000,start_edge
chrX,100000000,101000000,500000,end_edge
chrX,103000000,104000000,500000,start_edge
chrX,104500000,105500000,500000,end_edge
chrX,106000000,107000000,500000,start_edge
chrX,107000000,108000000,500000,end_edge
chrX,107500000,108500000,500000,start_edge
chrX,110000000,111000000,500000,end_edge
chrX,114000000,115000000,500000,start_edge
chrX,116500000,117500000,500000,end_edge
chrX,119500000,120500000,500000,start_edge
chrX,120000000,121000000,500000,end_edge
chrX,125000000,126000000,500000,start_edge
chrX,126000000,127000000,500000,end_edge
chrX,128000000,129000000,500000,start_edge
chrX,128500000,129500000,500000,end_edge
chrX,129500000,130500000,500000,start_edge
chrX,132500000,133500000,500000,end_edge
chrX,141500000,142500000,500000,start_edge
chrX,142000000,143000000,500000,end_edge
chrX,144000000,145000000,500000,start_edge
chrX,144500000,145500000,500000,end_edge
chrX,145000000,146000000,500000,start_edge
chrX,146500000,147500000,500000,end_edge
chrX,148500000,149500000,500000,start_edge
chrX,150000000,151000000,500000,end_edge
chrX,151500000,152500000,500000,start_edge
chrX,152500000,153500000,500000,end_edge
