chrom,start,end,resolution,label
chrX,1000000,2000000,500000,start_edge
chrX,19500000,20500000,500000,end_edge
chrX,23000000,24000000,500000,start_edge
chrX,24000000,25000000,500000,end_edge
chrX,38500000,39500000,500000,start_edge
chrX,41000000,42000000,500000,end_edge
chrX,45500000,46500000,500000,start_edge
chrX,50000000,51000000,500000,end_edge
chrX,51500000,52500000,500000,start_edge
chrX,54000000,55000000,500000,end_edge
chrX,74000000,75000000,500000,start_edge
chrX,74500000,75500000,500000,end_edge
chrX,114000000,115000000,500000,start_edge
chrX,116500000,117500000,500000,end_edge
chrX,119000000,120000000,500000,start_edge
chrX,120000000,121000000,500000,end_edge
chrX,125000000,126000000,500000,start_edge
chrX,127000000,128000000,500000,end_edge
chrX,127500000,128500000,500000,start_edge
chrX,133500000,134500000,500000,end_edge
chrX,134000000,135000000,500000,start_edge
chrX,138000000,139000000,500000,end_edge
chrX,143000000,144000000,500000,start_edge
chrX,150500000,151500000,500000,end_edge
