chrom,start,end,resolution,label
chrX,0,1000000,500000,start_edge
chrX,2000000,3000000,500000,end_edge
chrX,16000000,17000000,500000,start_edge
chrX,16500000,17500000,500000,end_edge
chrX,17500000,18500000,500000,start_edge
chrX,19500000,20500000,500000,end_edge
chrX,23000000,24000000,500000,start_edge
chrX,24000000,25000000,500000,end_edge
chrX,38500000,39500000,500000,start_edge
chrX,41000000,42000000,500000,end_edge
chrX,43500000,44500000,500000,start_edge
chrX,45000000,46000000,500000,end_edge
chrX,46000000,47000000,500000,start_edge
chrX,57000000,58000000,500000,end_edge
chrX,65000000,66000000,500000,start_edge
chrX,66000000,67000000,500000,end_edge
chrX,66500000,67500000,500000,start_edge
chrX,68500000,69500000,500000,end_edge
chrX,74000000,75000000,500000,start_edge
chrX,75500000,76500000,500000,end_edge
chrX,93000000,94000000,500000,start_edge
chrX,94000000,95000000,500000,end_edge
chrX,97000000,98000000,500000,start_edge
chrX,98000000,99000000,500000,end_edge
chrX,99000000,100000000,500000,start_edge
chrX,99500000,100500000,500000,end_edge
chrX,103000000,104000000,500000,start_edge
chrX,104500000,105500000,500000,end_edge
chrX,106000000,107000000,500000,start_edge
chrX,108000000,109000000,500000,end_edge
chrX,110000000,111000000,500000,start_edge
chrX,110500000,111500000,500000,end_edge
chrX,114000000,115000000,500000,start_edge
chrX,116500000,117500000,500000,end_edge
chrX,119500000,120500000,500000,start_edge
chrX,120500000,121500000,500000,end_edge
chrX,125500000,126500000,500000,start_edge
chrX,126000000,127000000,500000,end_edge
chrX,127500000,128500000,500000,start_edge
chrX,139000000,140000000,500000,end_edge
chrX,140500000,141500000,500000,start_edge
chrX,141000000,142000000,500000,end_edge
chrX,143000000,144000000,500000,start_edge
chrX,143500000,144500000,500000,end_edge
chrX,144000000,145000000,500000,start_edge
chrX,147000000,148000000,500000,end_edge
chrX,152000000,153000000,500000,start_edge
chrX,152500000,153500000,500000,end_edge
