chrom,start,end,resolution,label
chrX,0,1000000,500000,start_edge
chrX,2000000,3000000,500000,end_edge
chrX,10000000,11000000,500000,start_edge
chrX,10500000,11500000,500000,end_edge
chrX,12500000,13500000,500000,start_edge
chrX,13000000,14000000,500000,end_edge
chrX,14500000,15500000,500000,start_edge
chrX,16500000,17500000,500000,end_edge
chrX,17000000,18000000,500000,start_edge
chrX,20000000,21000000,500000,end_edge
chrX,21000000,22000000,500000,start_edge
chrX,24500000,25500000,500000,end_edge
chrX,37000000,38000000,500000,start_edge
chrX,41000000,42000000,500000,end_edge
chrX,43500000,44500000,500000,start_edge
chrX,44500000,45500000,500000,end_edge
chrX,46000000,47000000,500000,start_edge
chrX,54500000,55500000,500000,end_edge
chrX,65000000,66000000,500000,start_edge
chrX,66000000,67000000,500000,end_edge
chrX,66500000,67500000,500000,start_edge
chrX,69000000,70000000,500000,end_edge
chrX,70500000,71500000,500000,start_edge
chrX,71000000,72000000,500000,end_edge
chrX,73500000,74500000,500000,start_edge
chrX,74500000,75500000,500000,end_edge
chrX,81000000,82000000,500000,start_edge
chrX,88500000,89500000,500000,end_edge
chrX,89500000,90500000,500000,start_edge
chrX,91500000,92500000,500000,end_edge
chrX,97000000,98000000,500000,start_edge
chrX,100000000,101000000,500000,end_edge
chrX,103500000,104500000,500000,start_edge
chrX,104000000,105000000,500000,end_edge
chrX,106000000,107000000,500000,start_edge
chrX,106500000,107500000,500000,end_edge
chrX,107000000,108000000,500000,start_edge
chrX,107500000,108500000,500000,end_edge
chrX,111000000,112000000,500000,start_edge
chrX,111500000,112500000,500000,end_edge
chrX,114000000,115000000,500000,start_edge
chrX,116500000,117500000,500000,end_edge
chrX,119000000,120000000,500000,start_edge
chrX,120000000,121000000,500000,end_edge
chrX,125500000,126500000,500000,start_edge
chrX,127000000,128000000,500000,end_edge
chrX,127500000,128500000,500000,start_edge
chrX,129500000,130500000,500000,end_edge
chrX,130000000,131000000,500000,start_edge
chrX,133000000,134000000,500000,end_edge
chrX,135500000,136500000,500000,start_edge
chrX,136000000,137000000,500000,end_edge
chrX,145500000,146500000,500000,start_edge
chrX,146500000,147500000,500000,end_edge
chrX,149000000,150000000,500000,start_edge
chrX,149500000,150500000,500000,end_edge
