chrom,start,end,resolution,label
chrX,500000,700000,100000,start_edge
chrX,2600000,2800000,100000,end_edge
chrX,3000000,3200000,100000,start_edge
chrX,3500000,3700000,100000,end_edge
chrX,4100000,4300000,100000,start_edge
chrX,4500000,4700000,100000,end_edge
chrX,6400000,6600000,100000,start_edge
chrX,7500000,7700000,100000,end_edge
chrX,8100000,8300000,100000,start_edge
chrX,10300000,10500000,100000,end_edge
chrX,10600000,10800000,100000,start_edge
chrX,11200000,11400000,100000,end_edge
chrX,12200000,12400000,100000,start_edge
chrX,13700000,13900000,100000,end_edge
chrX,14800000,15000000,100000,start_edge
chrX,15800000,16000000,100000,end_edge
chrX,16100000,16300000,100000,start_edge
chrX,17500000,17700000,100000,end_edge
chrX,17800000,18000000,100000,start_edge
chrX,20300000,20500000,100000,end_edge
chrX,21200000,21400000,100000,start_edge
chrX,21900000,22100000,100000,end_edge
chrX,23200000,23400000,100000,start_edge
chrX,24700000,24900000,100000,end_edge
chrX,29800000,30000000,100000,start_edge
chrX,31200000,31400000,100000,end_edge
chrX,37100000,37300000,100000,start_edge
chrX,37900000,38100000,100000,end_edge
chrX,38000000,38200000,100000,start_edge
chrX,41600000,41800000,100000,end_edge
chrX,43300000,43500000,100000,start_edge
chrX,45100000,45300000,100000,end_edge
chrX,45400000,45600000,100000,start_edge
chrX,45700000,45900000,100000,end_edge
chrX,46200000,46400000,100000,start_edge
chrX,57500000,57700000,100000,end_edge
chrX,63700000,63900000,100000,start_edge
chrX,64000000,64200000,100000,end_edge
chrX,64200000,64400000,100000,start_edge
chrX,66500000,66700000,100000,end_edge
chrX,66900000,67100000,100000,start_edge
chrX,69700000,69900000,100000,end_edge
chrX,71100000,71300000,100000,start_edge
chrX,72900000,73100000,100000,end_edge
chrX,74100000,74300000,100000,start_edge
chrX,74800000,75000000,100000,end_edge
chrX,77100000,77300000,100000,start_edge
chrX,77800000,78000000,100000,end_edge
chrX,93000000,93200000,100000,start_edge
chrX,93600000,93800000,100000,end_edge
chrX,97300000,97500000,100000,start_edge
chrX,98500000,98700000,100000,end_edge
chrX,99100000,99300000,100000,start_edge
chrX,100300000,100500000,100000,end_edge
chrX,100700000,100900000,100000,start_edge
chrX,101000000,101200000,100000,end_edge
chrX,103300000,103500000,100000,start_edge
chrX,105200000,105400000,100000,end_edge
chrX,106200000,106400000,100000,start_edge
chrX,107200000,107400000,100000,end_edge
chrX,108200000,108400000,100000,start_edge
chrX,110300000,110500000,100000,end_edge
chrX,111800000,112000000,100000,start_edge
chrX,112100000,112300000,100000,end_edge
chrX,114400000,114600000,100000,start_edge
chrX,116900000,117100000,100000,end_edge
chrX,119700000,119900000,100000,start_edge
chrX,120300000,120500000,100000,end_edge
chrX,125500000,125700000,100000,start_edge
chrX,126700000,126900000,100000,end_edge
chrX,128100000,128300000,100000,start_edge
chrX,129000000,129200000,100000,end_edge
chrX,129400000,129600000,100000,start_edge
chrX,133000000,133200000,100000,end_edge
chrX,135800000,136000000,100000,start_edge
chrX,136100000,136300000,100000,end_edge
chrX,137000000,137200000,100000,start_edge
chrX,137600000,137800000,100000,end_edge
chrX,141700000,141900000,100000,start_edge
chrX,142300000,142500000,100000,end_edge
chrX,143900000,144100000,100000,start_edge
chrX,147000000,147200000,100000,end_edge
chrX,148600000,148800000,100000,start_edge
chrX,151200000,151400000,100000,end_edge
chrX,151800000,152000000,100000,start_edge
chrX,152100000,152300000,100000,end_edge
chrX,152600000,152800000,100000,start_edge
chrX,153000000,153200000,100000,end_edge
