chrom,start,end,resolution,label
chrX,200000,400000,100000,start_edge
chrX,2400000,2600000,100000,end_edge
chrX,8800000,9000000,100000,start_edge
chrX,9700000,9900000,100000,end_edge
chrX,12300000,12500000,100000,start_edge
chrX,13600000,13800000,100000,end_edge
chrX,15100000,15300000,100000,start_edge
chrX,15500000,15700000,100000,end_edge
chrX,16100000,16300000,100000,start_edge
chrX,16700000,16900000,100000,end_edge
chrX,17200000,17400000,100000,start_edge
chrX,17600000,17800000,100000,end_edge
chrX,17800000,18000000,100000,start_edge
chrX,18500000,18700000,100000,end_edge
chrX,19400000,19600000,100000,start_edge
chrX,20000000,20200000,100000,end_edge
chrX,23500000,23700000,100000,start_edge
chrX,23900000,24100000,100000,end_edge
chrX,39500000,39700000,100000,start_edge
chrX,41400000,41600000,100000,end_edge
chrX,46400000,46600000,100000,start_edge
chrX,51000000,51200000,100000,end_edge
chrX,51100000,51300000,100000,start_edge
chrX,57100000,57300000,100000,end_edge
chrX,57200000,57400000,100000,start_edge
chrX,57700000,57900000,100000,end_edge
chrX,72700000,72900000,100000,start_edge
chrX,74000000,74200000,100000,end_edge
chrX,74200000,74400000,100000,start_edge
chrX,75700000,75900000,100000,end_edge
chrX,76800000,77000000,100000,start_edge
chrX,76900000,77100000,100000,end_edge
chrX,91400000,91600000,100000,start_edge
chrX,91800000,92000000,100000,end_edge
chrX,125800000,126000000,100000,start_edge
chrX,126600000,126800000,100000,end_edge
chrX,130200000,130400000,100000,start_edge
chrX,133000000,133200000,100000,end_edge
chrX,135900000,136100000,100000,start_edge
chrX,136100000,136300000,100000,end_edge
chrX,137400000,137600000,100000,start_edge
chrX,137600000,137800000,100000,end_edge
chrX,145300000,145500000,100000,start_edge
chrX,147100000,147300000,100000,end_edge
chrX,148600000,148800000,100000,start_edge
chrX,150500000,150700000,100000,end_edge
chrX,152300000,152500000,100000,start_edge
chrX,153100000,153300000,100000,end_edge
