chrom,start,end,resolution,label
chrX,0,1000000,500000,start_edge
chrX,2000000,3000000,500000,end_edge
chrX,8000000,9000000,500000,start_edge
chrX,10000000,11000000,500000,end_edge
chrX,12000000,13000000,500000,start_edge
chrX,12500000,13500000,500000,end_edge
chrX,16000000,17000000,500000,start_edge
chrX,20000000,21000000,500000,end_edge
chrX,21000000,22000000,500000,start_edge
chrX,21500000,22500000,500000,end_edge
chrX,22500000,23500000,500000,start_edge
chrX,24000000,25000000,500000,end_edge
chrX,29500000,30500000,500000,start_edge
chrX,30000000,31000000,500000,end_edge
chrX,37500000,38500000,500000,start_edge
chrX,40500000,41500000,500000,end_edge
chrX,46500000,47500000,500000,start_edge
chrX,49500000,50500000,500000,end_edge
chrX,52500000,53500000,500000,start_edge
chrX,54000000,55000000,500000,end_edge
chrX,65500000,66500000,500000,start_edge
chrX,66000000,67000000,500000,end_edge
chrX,66500000,67500000,500000,start_edge
chrX,69000000,70000000,500000,end_edge
chrX,70500000,71500000,500000,start_edge
chrX,72500000,73500000,500000,end_edge
chrX,74000000,75000000,500000,start_edge
chrX,74500000,75500000,500000,end_edge
chrX,77000000,78000000,500000,start_edge
chrX,77500000,78500000,500000,end_edge
chrX,78000000,79000000,500000,start_edge
chrX,79000000,80000000,500000,end_edge
chrX,81500000,82500000,500000,start_edge
chrX,84000000,85000000,500000,end_edge
chrX,88500000,89500000,500000,start_edge
chrX,89000000,90000000,500000,end_edge
chrX,89500000,90500000,500000,start_edge
chrX,91500000,92500000,500000,end_edge
chrX,97000000,98000000,500000,start_edge
chrX,100000000,101000000,500000,end_edge
chrX,103000000,104000000,500000,start_edge
chrX,104500000,105500000,500000,end_edge
chrX,106000000,107000000,500000,start_edge
chrX,106500000,107500000,500000,end_edge
chrX,108000000,109000000,500000,start_edge
chrX,110000000,111000000,500000,end_edge
chrX,114000000,115000000,500000,start_edge
chrX,116000000,117000000,500000,end_edge
chrX,119500000,120500000,500000,start_edge
chrX,120000000,121000000,500000,end_edge
chrX,125500000,126500000,500000,start_edge
chrX,126500000,127500000,500000,end_edge
chrX,127500000,128500000,500000,start_edge
chrX,132500000,133500000,500000,end_edge
chrX,137000000,138000000,500000,start_edge
chrX,137500000,138500000,500000,end_edge
chrX,141500000,142500000,500000,start_edge
chrX,142000000,143000000,500000,end_edge
chrX,144000000,145000000,500000,start_edge
chrX,144500000,145500000,500000,end_edge
chrX,145000000,146000000,500000,start_edge
chrX,146500000,147500000,500000,end_edge
chrX,148500000,149500000,500000,start_edge
chrX,152000000,153000000,500000,end_edge
