chrom,start,end,resolution,label
chrX,1200000,1400000,100000,start_edge
chrX,2600000,2800000,100000,end_edge
chrX,2700000,2900000,100000,start_edge
chrX,51600000,51800000,100000,end_edge
chrX,52000000,52200000,100000,start_edge
chrX,52500000,52700000,100000,end_edge
chrX,52600000,52800000,100000,start_edge
chrX,56700000,56900000,100000,end_edge
chrX,74400000,74600000,100000,start_edge
chrX,74500000,74700000,100000,end_edge
chrX,91600000,91800000,100000,start_edge
chrX,91700000,91900000,100000,end_edge
chrX,129400000,129600000,100000,start_edge
chrX,129500000,129700000,100000,end_edge
chrX,129900000,130100000,100000,start_edge
chrX,130000000,130200000,100000,end_edge
chrX,130100000,130300000,100000,start_edge
chrX,132400000,132600000,100000,end_edge
chrX,132700000,132900000,100000,start_edge
chrX,132900000,133100000,100000,end_edge
chrX,152200000,152400000,100000,start_edge
chrX,153200000,153400000,100000,end_edge
