chrom,start,end,resolution,label
chrX,700000,900000,100000,start_edge
chrX,2400000,2600000,100000,end_edge
chrX,3000000,3200000,100000,start_edge
chrX,3200000,3400000,100000,end_edge
chrX,8500000,8700000,100000,start_edge
chrX,10200000,10400000,100000,end_edge
chrX,10700000,10900000,100000,start_edge
chrX,13600000,13800000,100000,end_edge
chrX,15200000,15400000,100000,start_edge
chrX,15500000,15700000,100000,end_edge
chrX,16200000,16400000,100000,start_edge
chrX,18800000,19000000,100000,end_edge
chrX,19100000,19300000,100000,start_edge
chrX,19900000,20100000,100000,end_edge
chrX,23200000,23400000,100000,start_edge
chrX,24700000,24900000,100000,end_edge
chrX,37100000,37300000,100000,start_edge
chrX,41700000,41900000,100000,end_edge
chrX,43300000,43500000,100000,start_edge
chrX,45000000,45200000,100000,end_edge
chrX,46300000,46500000,100000,start_edge
chrX,50600000,50800000,100000,end_edge
chrX,51300000,51500000,100000,start_edge
chrX,51800000,52000000,100000,end_edge
chrX,52400000,52600000,100000,start_edge
chrX,55200000,55400000,100000,end_edge
chrX,55300000,55500000,100000,start_edge
chrX,55500000,55700000,100000,end_edge
chrX,55600000,55800000,100000,start_edge
chrX,55900000,56100000,100000,end_edge
chrX,56100000,56300000,100000,start_edge
chrX,56800000,57000000,100000,end_edge
chrX,57000000,57200000,100000,start_edge
chrX,57100000,57300000,100000,end_edge
chrX,57200000,57400000,100000,start_edge
chrX,57700000,57900000,100000,end_edge
chrX,61900000,62100000,100000,start_edge
chrX,62500000,62700000,100000,end_edge
chrX,65100000,65300000,100000,start_edge
chrX,66400000,66600000,100000,end_edge
chrX,66900000,67100000,100000,start_edge
chrX,69500000,69700000,100000,end_edge
chrX,71100000,71300000,100000,start_edge
chrX,71700000,71900000,100000,end_edge
chrX,72800000,73000000,100000,start_edge
chrX,73100000,73300000,100000,end_edge
chrX,74100000,74300000,100000,start_edge
chrX,75000000,75200000,100000,end_edge
chrX,93400000,93600000,100000,start_edge
chrX,94200000,94400000,100000,end_edge
chrX,97500000,97700000,100000,start_edge
chrX,97600000,97800000,100000,end_edge
chrX,97900000,98100000,100000,start_edge
chrX,98400000,98600000,100000,end_edge
chrX,99000000,99200000,100000,start_edge
chrX,99400000,99600000,100000,end_edge
chrX,99600000,99800000,100000,start_edge
chrX,100700000,100900000,100000,end_edge
chrX,103400000,103600000,100000,start_edge
chrX,105300000,105500000,100000,end_edge
chrX,106100000,106300000,100000,start_edge
chrX,108100000,108300000,100000,end_edge
chrX,111800000,112000000,100000,start_edge
chrX,112100000,112300000,100000,end_edge
chrX,114300000,114500000,100000,start_edge
chrX,116700000,116900000,100000,end_edge
chrX,119700000,119900000,100000,start_edge
chrX,120300000,120500000,100000,end_edge
chrX,125600000,125800000,100000,start_edge
chrX,126600000,126800000,100000,end_edge
chrX,130400000,130600000,100000,start_edge
chrX,133100000,133300000,100000,end_edge
chrX,145300000,145500000,100000,start_edge
chrX,146900000,147100000,100000,end_edge
chrX,148700000,148900000,100000,start_edge
chrX,150800000,151000000,100000,end_edge
chrX,152000000,152200000,100000,start_edge
chrX,153200000,153400000,100000,end_edge
