chrom,start,end,resolution,label
chrX,800000,1000000,100000,start_edge
chrX,3300000,3500000,100000,end_edge
chrX,8400000,8600000,100000,start_edge
chrX,13300000,13500000,100000,end_edge
chrX,15100000,15300000,100000,start_edge
chrX,20100000,20300000,100000,end_edge
chrX,21500000,21700000,100000,start_edge
chrX,24700000,24900000,100000,end_edge
chrX,37500000,37700000,100000,start_edge
chrX,41500000,41700000,100000,end_edge
chrX,43500000,43700000,100000,start_edge
chrX,49300000,49500000,100000,end_edge
chrX,49600000,49800000,100000,start_edge
chrX,49900000,50100000,100000,end_edge
chrX,50400000,50600000,100000,start_edge
chrX,50500000,50700000,100000,end_edge
chrX,52500000,52700000,100000,start_edge
chrX,54300000,54500000,100000,end_edge
chrX,59800000,60000000,100000,start_edge
chrX,60500000,60700000,100000,end_edge
chrX,61900000,62100000,100000,start_edge
chrX,62600000,62800000,100000,end_edge
chrX,65000000,65200000,100000,start_edge
chrX,69700000,69900000,100000,end_edge
chrX,70900000,71100000,100000,start_edge
chrX,71700000,71900000,100000,end_edge
chrX,73900000,74100000,100000,start_edge
chrX,74900000,75100000,100000,end_edge
chrX,82500000,82700000,100000,start_edge
chrX,82900000,83100000,100000,end_edge
chrX,93100000,93300000,100000,start_edge
chrX,94600000,94800000,100000,end_edge
chrX,97100000,97300000,100000,start_edge
chrX,98500000,98700000,100000,end_edge
chrX,99000000,99200000,100000,start_edge
chrX,101100000,101300000,100000,end_edge
chrX,103100000,103300000,100000,start_edge
chrX,105200000,105400000,100000,end_edge
chrX,106100000,106300000,100000,start_edge
chrX,107900000,108100000,100000,end_edge
chrX,109200000,109400000,100000,start_edge
chrX,109500000,109700000,100000,end_edge
chrX,111400000,111600000,100000,start_edge
chrX,112200000,112400000,100000,end_edge
chrX,114200000,114400000,100000,start_edge
chrX,116900000,117100000,100000,end_edge
chrX,119400000,119600000,100000,start_edge
chrX,120600000,120800000,100000,end_edge
chrX,121000000,121200000,100000,start_edge
chrX,121300000,121500000,100000,end_edge
chrX,125400000,125600000,100000,start_edge
chrX,127100000,127300000,100000,end_edge
chrX,127900000,128100000,100000,start_edge
chrX,133200000,133400000,100000,end_edge
chrX,135700000,135900000,100000,start_edge
chrX,136100000,136300000,100000,end_edge
chrX,136900000,137100000,100000,start_edge
chrX,137600000,137800000,100000,end_edge
chrX,143600000,143800000,100000,start_edge
chrX,147000000,147200000,100000,end_edge
chrX,148600000,148800000,100000,start_edge
chrX,152000000,152200000,100000,end_edge
