chrom,start,end,resolution,label
chrX,0,1000000,500000,start_edge
chrX,2000000,3000000,500000,end_edge
chrX,2500000,3500000,500000,start_edge
chrX,3000000,4000000,500000,end_edge
chrX,3500000,4500000,500000,start_edge
chrX,4000000,5000000,500000,end_edge
chrX,6000000,7000000,500000,start_edge
chrX,7000000,8000000,500000,end_edge
chrX,7500000,8500000,500000,start_edge
chrX,10000000,11000000,500000,end_edge
chrX,10500000,11500000,500000,start_edge
chrX,11000000,12000000,500000,end_edge
chrX,12000000,13000000,500000,start_edge
chrX,13500000,14500000,500000,end_edge
chrX,14500000,15500000,500000,start_edge
chrX,17000000,18000000,500000,end_edge
chrX,17500000,18500000,500000,start_edge
chrX,20000000,21000000,500000,end_edge
chrX,21000000,22000000,500000,start_edge
chrX,21500000,22500000,500000,end_edge
chrX,22500000,23500000,500000,start_edge
chrX,24500000,25500000,500000,end_edge
chrX,29500000,30500000,500000,start_edge
chrX,31000000,32000000,500000,end_edge
chrX,36500000,37500000,500000,start_edge
chrX,41500000,42500000,500000,end_edge
chrX,43000000,44000000,500000,start_edge
chrX,45500000,46500000,500000,end_edge
chrX,46000000,47000000,500000,start_edge
chrX,58000000,59000000,500000,end_edge
chrX,65000000,66000000,500000,start_edge
chrX,66000000,67000000,500000,end_edge
chrX,66500000,67500000,500000,start_edge
chrX,69000000,70000000,500000,end_edge
chrX,74000000,75000000,500000,start_edge
chrX,74500000,75500000,500000,end_edge
chrX,97000000,98000000,500000,start_edge
chrX,98000000,99000000,500000,end_edge
chrX,99000000,100000000,500000,start_edge
chrX,100000000,101000000,500000,end_edge
chrX,103000000,104000000,500000,start_edge
chrX,104500000,105500000,500000,end_edge
chrX,106000000,107000000,500000,start_edge
chrX,107000000,108000000,500000,end_edge
chrX,108000000,109000000,500000,start_edge
chrX,110000000,111000000,500000,end_edge
chrX,114000000,115000000,500000,start_edge
chrX,116500000,117500000,500000,end_edge
chrX,119500000,120500000,500000,start_edge
chrX,120000000,121000000,500000,end_edge
chrX,125000000,126000000,500000,start_edge
chrX,126000000,127000000,500000,end_edge
chrX,128000000,129000000,500000,start_edge
chrX,128500000,129500000,500000,end_edge
chrX,129500000,130500000,500000,start_edge
chrX,132500000,133500000,500000,end_edge
chrX,141500000,142500000,500000,start_edge
chrX,142000000,143000000,500000,end_edge
chrX,144000000,145000000,500000,start_edge
chrX,146500000,147500000,500000,end_edge
chrX,148500000,149500000,500000,start_edge
chrX,150500000,151500000,500000,end_edge
chrX,151500000,152500000,500000,start_edge
chrX,152500000,153500000,500000,end_edge
