chrom,start,end,resolution,label
chrX,400000,600000,100000,start_edge
chrX,700000,900000,100000,end_edge
chrX,800000,1000000,100000,start_edge
chrX,1100000,1300000,100000,end_edge
chrX,1200000,1400000,100000,start_edge
chrX,2300000,2500000,100000,end_edge
chrX,3200000,3400000,100000,start_edge
chrX,3400000,3600000,100000,end_edge
chrX,7800000,8000000,100000,start_edge
chrX,7900000,8100000,100000,end_edge
chrX,8800000,9000000,100000,start_edge
chrX,9700000,9900000,100000,end_edge
chrX,12300000,12500000,100000,start_edge
chrX,13600000,13800000,100000,end_edge
chrX,14900000,15100000,100000,start_edge
chrX,15000000,15200000,100000,end_edge
chrX,15200000,15400000,100000,start_edge
chrX,15600000,15800000,100000,end_edge
chrX,16100000,16300000,100000,start_edge
chrX,16600000,16800000,100000,end_edge
chrX,17200000,17400000,100000,start_edge
chrX,17500000,17700000,100000,end_edge
chrX,17900000,18100000,100000,start_edge
chrX,18100000,18300000,100000,end_edge
chrX,18200000,18400000,100000,start_edge
chrX,18300000,18500000,100000,end_edge
chrX,18400000,18600000,100000,start_edge
chrX,18600000,18800000,100000,end_edge
chrX,19000000,19200000,100000,start_edge
chrX,19100000,19300000,100000,end_edge
chrX,19500000,19700000,100000,start_edge
chrX,19900000,20100000,100000,end_edge
chrX,23400000,23600000,100000,start_edge
chrX,23500000,23700000,100000,end_edge
chrX,23600000,23800000,100000,start_edge
chrX,23800000,24000000,100000,end_edge
chrX,38000000,38200000,100000,start_edge
chrX,38100000,38300000,100000,end_edge
chrX,39500000,39700000,100000,start_edge
chrX,41400000,41600000,100000,end_edge
chrX,46300000,46500000,100000,start_edge
chrX,50800000,51000000,100000,end_edge
chrX,51000000,51200000,100000,start_edge
chrX,51900000,52100000,100000,end_edge
chrX,52000000,52200000,100000,start_edge
chrX,56200000,56400000,100000,end_edge
chrX,56300000,56500000,100000,start_edge
chrX,56700000,56900000,100000,end_edge
chrX,56800000,57000000,100000,start_edge
chrX,57100000,57300000,100000,end_edge
chrX,57400000,57600000,100000,start_edge
chrX,57700000,57900000,100000,end_edge
chrX,72800000,73000000,100000,start_edge
chrX,74000000,74200000,100000,end_edge
chrX,74400000,74600000,100000,start_edge
chrX,74600000,74800000,100000,end_edge
chrX,74800000,75000000,100000,start_edge
chrX,75900000,76100000,100000,end_edge
chrX,76200000,76400000,100000,start_edge
chrX,76300000,76500000,100000,end_edge
chrX,76400000,76600000,100000,start_edge
chrX,76500000,76700000,100000,end_edge
chrX,76600000,76800000,100000,start_edge
chrX,76700000,76900000,100000,end_edge
chrX,76900000,77100000,100000,start_edge
chrX,77100000,77300000,100000,end_edge
chrX,79300000,79500000,100000,start_edge
chrX,79400000,79600000,100000,end_edge
chrX,79500000,79700000,100000,start_edge
chrX,79600000,79800000,100000,end_edge
chrX,81300000,81500000,100000,start_edge
chrX,81400000,81600000,100000,end_edge
chrX,82300000,82500000,100000,start_edge
chrX,82400000,82600000,100000,end_edge
chrX,91500000,91700000,100000,start_edge
chrX,91800000,92000000,100000,end_edge
chrX,115900000,116100000,100000,start_edge
chrX,116100000,116300000,100000,end_edge
chrX,126000000,126200000,100000,start_edge
chrX,126500000,126700000,100000,end_edge
chrX,128600000,128800000,100000,start_edge
chrX,128800000,129000000,100000,end_edge
chrX,128900000,129100000,100000,start_edge
chrX,129000000,129200000,100000,end_edge
chrX,130100000,130300000,100000,start_edge
chrX,130800000,131000000,100000,end_edge
chrX,130900000,131100000,100000,start_edge
chrX,131400000,131600000,100000,end_edge
chrX,131500000,131700000,100000,start_edge
chrX,132300000,132500000,100000,end_edge
chrX,132400000,132600000,100000,start_edge
chrX,132900000,133100000,100000,end_edge
chrX,135900000,136100000,100000,start_edge
chrX,136200000,136400000,100000,end_edge
chrX,136800000,137000000,100000,start_edge
chrX,137000000,137200000,100000,end_edge
chrX,137400000,137600000,100000,start_edge
chrX,137700000,137900000,100000,end_edge
chrX,145300000,145500000,100000,start_edge
chrX,146400000,146600000,100000,end_edge
chrX,146500000,146700000,100000,start_edge
chrX,147100000,147300000,100000,end_edge
chrX,147600000,147800000,100000,start_edge
chrX,147700000,147900000,100000,end_edge
chrX,148700000,148900000,100000,start_edge
chrX,149000000,149200000,100000,end_edge
chrX,149200000,149400000,100000,start_edge
chrX,150500000,150700000,100000,end_edge
chrX,152500000,152700000,100000,start_edge
chrX,152900000,153100000,100000,end_edge
