chrom,start,end,resolution,label
chrX,400000,600000,100000,start_edge
chrX,2300000,2500000,100000,end_edge
chrX,12600000,12800000,100000,start_edge
chrX,13300000,13500000,100000,end_edge
chrX,16300000,16500000,100000,start_edge
chrX,19300000,19500000,100000,end_edge
chrX,19500000,19700000,100000,start_edge
chrX,19700000,19900000,100000,end_edge
chrX,20700000,20900000,100000,start_edge
chrX,28900000,29100000,100000,end_edge
chrX,37800000,38000000,100000,start_edge
chrX,40400000,40600000,100000,end_edge
chrX,40500000,40700000,100000,start_edge
chrX,40700000,40900000,100000,end_edge
chrX,40800000,41000000,100000,start_edge
chrX,40900000,41100000,100000,end_edge
chrX,46900000,47100000,100000,start_edge
chrX,50300000,50500000,100000,end_edge
chrX,52900000,53100000,100000,start_edge
chrX,54100000,54300000,100000,end_edge
chrX,67300000,67500000,100000,start_edge
chrX,71300000,71500000,100000,end_edge
chrX,71500000,71700000,100000,start_edge
chrX,74100000,74300000,100000,end_edge
chrX,74700000,74900000,100000,start_edge
chrX,78600000,78800000,100000,end_edge
chrX,78800000,79000000,100000,start_edge
chrX,79200000,79400000,100000,end_edge
chrX,79300000,79500000,100000,start_edge
chrX,79500000,79700000,100000,end_edge
chrX,79700000,79900000,100000,start_edge
chrX,80900000,81100000,100000,end_edge
chrX,81100000,81300000,100000,start_edge
chrX,84700000,84900000,100000,end_edge
chrX,85200000,85400000,100000,start_edge
chrX,85500000,85700000,100000,end_edge
chrX,88000000,88200000,100000,start_edge
chrX,88200000,88400000,100000,end_edge
chrX,89200000,89400000,100000,start_edge
chrX,91600000,91800000,100000,end_edge
chrX,97700000,97900000,100000,start_edge
chrX,100400000,100600000,100000,end_edge
chrX,103400000,103600000,100000,start_edge
chrX,104600000,104800000,100000,end_edge
chrX,106300000,106500000,100000,start_edge
chrX,108800000,109000000,100000,end_edge
chrX,109200000,109400000,100000,start_edge
chrX,109700000,109900000,100000,end_edge
chrX,110200000,110400000,100000,start_edge
chrX,112100000,112300000,100000,end_edge
chrX,114100000,114300000,100000,start_edge
chrX,116400000,116600000,100000,end_edge
chrX,125800000,126000000,100000,start_edge
chrX,126900000,127100000,100000,end_edge
chrX,128000000,128200000,100000,start_edge
chrX,130000000,130200000,100000,end_edge
chrX,130400000,130600000,100000,start_edge
chrX,133100000,133300000,100000,end_edge
chrX,135800000,136000000,100000,start_edge
chrX,135900000,136100000,100000,end_edge
chrX,140200000,140400000,100000,start_edge
chrX,140300000,140500000,100000,end_edge
chrX,145600000,145800000,100000,start_edge
chrX,150200000,150400000,100000,end_edge
chrX,150300000,150500000,100000,start_edge
chrX,152100000,152300000,100000,end_edge
