chrom,start,end,resolution,label
chrX,1000000,2000000,500000,start_edge
chrX,2000000,3000000,500000,end_edge
chrX,17500000,18500000,500000,start_edge
chrX,18000000,19000000,500000,end_edge
chrX,18500000,19500000,500000,start_edge
chrX,19500000,20500000,500000,end_edge
chrX,20500000,21500000,500000,start_edge
chrX,28000000,29000000,500000,end_edge
chrX,36500000,37500000,500000,start_edge
chrX,40000000,41000000,500000,end_edge
chrX,46500000,47500000,500000,start_edge
chrX,50000000,51000000,500000,end_edge
chrX,52000000,53000000,500000,start_edge
chrX,57000000,58000000,500000,end_edge
chrX,67500000,68500000,500000,start_edge
chrX,74000000,75000000,500000,end_edge
chrX,74500000,75500000,500000,start_edge
chrX,79500000,80500000,500000,end_edge
chrX,80000000,81000000,500000,start_edge
chrX,80500000,81500000,500000,end_edge
chrX,81000000,82000000,500000,start_edge
chrX,84000000,85000000,500000,end_edge
chrX,89500000,90500000,500000,start_edge
chrX,91500000,92500000,500000,end_edge
chrX,97500000,98500000,500000,start_edge
chrX,101500000,102500000,500000,end_edge
chrX,104000000,105000000,500000,start_edge
chrX,104500000,105500000,500000,end_edge
chrX,115500000,116500000,500000,start_edge
chrX,120000000,121000000,500000,end_edge
chrX,125500000,126500000,500000,start_edge
chrX,135000000,136000000,500000,end_edge
chrX,137500000,138500000,500000,start_edge
chrX,139000000,140000000,500000,end_edge
chrX,139500000,140500000,500000,start_edge
chrX,140500000,141500000,500000,end_edge
chrX,144000000,145000000,500000,start_edge
chrX,144500000,145500000,500000,end_edge
chrX,145500000,146500000,500000,start_edge
chrX,149500000,150500000,500000,end_edge
